model,arm,task,lang,press,kept,sample_id,origin,n_candidates,contains_any_exact,contains_any_near,contains_any_novel,contains_target_exact,contains_target_near,target_near_is_truncation,target_near_is_prefix,official_correct
qwen25-7b-1m,qa,niah_single,sw,streaming_llm,0.25,31,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,sw,streaming_llm,0.25,32,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,qa,niah_single,sw,streaming_llm,0.25,44,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,sw,streaming_llm,0.25,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,sw,streaming_llm,0.25,84,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,sw,streaming_llm,0.25,89,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,3,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,8,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,9,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,10,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,17,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,18,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,20,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,21,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,23,TARGET_EXACT,2,True,True,False,True,True,True,True,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,24,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,35,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,51,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,52,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,57,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,61,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,67,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,70,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,74,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,78,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,81,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,vi,knorm,0.25,87,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,0,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,3,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,24,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,36,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,50,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,61,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,70,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,75,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,88,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ja,knorm,0.25,92,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,0,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,3,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,6,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,8,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,10,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,14,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,15,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,17,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,18,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,21,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,23,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,24,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,25,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,26,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,30,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,32,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,34,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,38,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,40,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,41,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,42,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,44,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,45,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,46,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,47,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,52,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,53,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,54,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,56,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,58,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,60,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,61,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,63,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,64,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,66,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,67,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,69,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,70,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,71,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,72,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,74,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,75,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,76,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,77,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,78,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,81,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,82,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,83,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,84,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,85,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,86,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,87,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,88,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,89,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,none,1.0,90,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,91,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,92,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,93,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,94,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,96,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,98,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,none,1.0,99,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,0,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,1,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,3,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,8,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,13,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,15,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,17,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,18,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,19,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,25,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,34,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,35,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,38,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,40,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,47,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,49,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,51,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,54,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,56,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,61,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,62,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,64,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,70,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,78,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,79,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,81,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,82,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,87,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,88,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,90,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,95,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,ko,knorm,0.25,99,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,0,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,1,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,2,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,3,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,4,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,5,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,8,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,10,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,12,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,13,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,14,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,15,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,17,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,18,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,21,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,22,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,23,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,24,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,25,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,26,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,30,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,31,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,32,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,34,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,36,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,37,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,38,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,40,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,42,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,44,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,45,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,46,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,47,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,50,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,52,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,53,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,54,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,56,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,58,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,59,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,60,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,61,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,63,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,64,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,65,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,66,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,67,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,69,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,70,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,71,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,72,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,74,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,75,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,76,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,77,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,78,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,79,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,81,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,82,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,83,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,84,TARGET_EXACT,1,True,False,False,True,False,False,False,1
